地址,名称,维度,经度,类型
张家山路与西杨家边线交叉口西北50米,大树下村卫生服务站,31.552196,119.125346,医院
石湫街道新河东路石湫卫生院,石湫街道社区卫生服务中心,31.622855,118.910444,医院
大安线,蓝溪社区卫生服务站,31.396891,119.101814,医院
顾陇镇,顾陇医院,31.370909,119.094621,医院
湖龙路与548乡道交叉口东北100米,东阳社区卫生服务站,31.835924,118.956839,医院
长江村,靖安中心卫生院长江分院,32.204822,119.190150,医院
渭凤路附近,渭凤村社区卫生服务站,31.337680,118.893957,医院
246省道西50米,永阳镇工农兵村社区卫生服务站,31.653524,119.057642,医院
三保路东50米,戴村社区卫生服务站,31.320428,118.900652,医院
义保路北100米,义保村社区卫生服务站,31.287443,119.015816,医院
217乡道东50米,砖墙镇陡门村卫生服务站,31.256374,118.782196,医院
砖墙政府路6号附近,砖墙永成社区卫生服务站,31.263924,118.832371,医院
固城街道中兴中路4号,花联村社区卫生服务站,31.255110,118.945478,医院
定淳线东50米,青枫村社区卫生服务站,31.274657,119.117280,医院
玉带镇白玉路68号,六合区长芦街道玉带社区卫生服务中心,32.221915,118.908527,医院
吉山大道北50米,吉山社区卫生服务站,31.850916,118.752055,医院
固游路72附近,双岗村社区卫生服务站,31.310478,118.984779,医院
白果北路136号,六合区棠城社区卫生服务中心,32.356820,118.855681,医院
古江路北50米,高淳区古柏镇江张村社区卫生服务站,31.364780,118.937035,医院
桃园北路与茅山路交叉口南100米,高淳区古柏镇古柏村社区卫生服务站,31.358616,118.936890,医院
浦合路南50米,永宁街道东葛社区卫生服务站,32.161434,118.543708,医院
双桥路180号,六合区长山社区卫生服务分中心,32.400219,118.891664,医院
陆谷路西100米,江宁镇花塘社区卫生服务站,31.811892,118.658283,医院
呈村联小附近,许呈村卫生服务室,31.687388,118.810034,医院
陵园路80号附近,龙都社区卫生服务中心,31.834036,118.932043,医院
崇贤南街与柘宁东路交叉口西南150米,柘塘街道社区卫生服务中心,31.755531,118.920407,医院
凤山路与秀山路交叉口西150米,双红村社区卫生服务站,31.368288,118.920849,医院
禄口大街西50米,禄口街道永欣社区卫生服务站,31.766619,118.872144,医院
石桥镇石桥街道146号,石桥镇农村社区卫生服务中心,31.933840,118.421490,医院
明因路与长桥路交叉口东150米,桥林街道社区卫生服务中心,31.939086,118.529266,医院
尚浣路与尚陶路交叉口西北50米,尚洪社区卫生服务站,31.705736,118.863451,医院
国余线附近,永宁街道余家湾社区卫生服务站,32.184557,118.592939,医院
茅山路46号,南京爱尔古柏医院,31.358725,118.936866,医院
曹村大道259号,曹村社区卫生服务站,31.699162,118.930617,医院
彭福路与曹村路交叉口东100米,彭福社区卫生服务站,31.700562,118.931102,医院
九村西路与纬三路交叉口北200米,东南大学医学院附属南京江北人民医院行政楼,32.234871,118.758420,医院
程桥街道黄木桥社区编钟东路599号,南京怡宁医院,32.368926,118.773473,医院
南浦路与柳洲东路交叉口东南150米,南京医科大学第四附属医院(建设中),32.139204,118.740783,医院
长江新村40号北门,长江社区卫生服务中心(暂停营业),32.083237,118.776352,医院
